comment_id,n_tokens_matched,gioia,tristezza,rabbia,paura,disgusto,fiducia,sorpresa,aspettativa,dominant_emotion
iz0f0d2,6,1.79,0.83,0.71,0.49999999999999994,0.29,1.8700000000000003,1.2,2.8099999999999996,aspettativa
iz07wg1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
iz04llz,4,1.6600000000000001,1.04,0.91,0.29000000000000004,0.33,1.0,0.91,1.4100000000000001,gioia
iyzewrt,4,2.12,0.25,0.41000000000000003,0.7,0.2,1.87,1.46,1.83,gioia
iywmfgz,7,2.91,1.13,1.62,1.62,0.36999999999999994,2.99,1.9100000000000001,3.67,aspettativa
iyw7rve,12,4.390000000000001,1.56,1.2799999999999998,2.17,0.9899999999999999,5.37,2.99,5.86,aspettativa
iyswqg8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
iysbl2d,13,1.96,3.46,4.66,4.64,3.29,2.1700000000000004,2.44,4.45,rabbia
iyrkgx1,4,1.1600000000000001,1.13,1.75,1.1600000000000001,0.8400000000000001,1.4200000000000002,0.21000000000000002,1.84,aspettativa
iyramrc,4,1.71,0.29,0.12,0.21000000000000002,0.16,1.8299999999999998,1.21,2.33,aspettativa
iyqgy18,4,2.54,0.5,0.41,0.83,0.24000000000000002,1.55,1.41,2.54,gioia
iyog6tt,3,0.25,0.54,0.37,0.7100000000000001,0.29,0.79,0.58,1.3800000000000001,aspettativa
iymuuk0,1,0.17,0.29,0.25,0.25,0.17,0.38,0.25,0.67,aspettativa
iymf3ol,14,3.9099999999999997,1.9,2.37,3.16,1.4000000000000001,3.51,3.45,5.46,aspettativa
iyludu6,11,2.25,0.92,0.9900000000000001,0.9099999999999999,0.7100000000000001,1.91,2.86,4.38,aspettativa
iylp6it,1,0.0,0.0,0.0,0.04,0.0,0.08,0.0,0.17,aspettativa
iyjzx7t,20,9.869999999999997,6.87,3.99,3.74,2.5,6.62,4.61,8.21,gioia
iyjj9kc,1,0.04,0.54,0.54,0.79,0.42,0.17,0.25,0.25,paura
iyibni0,2,0.6599999999999999,0.21000000000000002,0.16,0.37,0.12,0.12,0.9600000000000001,0.37,sorpresa
iyhtc6e,3,1.67,0.63,0.7100000000000001,1.08,0.54,1.2799999999999998,1.04,1.41,gioia
iyhpznu,1,0.0,0.17,0.29,0.46,0.12,0.08,0.29,0.29,paura
iyhcc0g,4,2.0500000000000003,0.55,0.37,0.91,0.41,1.71,1.75,2.96,aspettativa
iygvyn9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
iyf6dzg,15,7.989999999999999,1.7100000000000004,1.1700000000000002,2.55,0.62,5.640000000000001,6.18,7.95,gioia
iyex6nw,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
iye51gr,1,0.0,0.08,0.08,0.04,0.17,0.04,0.04,0.0,disgusto
iycxitw,16,6.5600000000000005,3.38,2.14,2.25,0.9,7.56,4.779999999999999,7.75,aspettativa
iycwplh,4,1.83,0.45999999999999996,0.33,0.21000000000000002,0.2,2.24,1.0,1.88,fiducia
iyctica,2,1.0,0.08,0.29000000000000004,0.08,0.04,0.45999999999999996,0.5800000000000001,0.87,gioia
iycmlqp,2,0.9199999999999999,0.08,0.04,0.17,0.08,1.46,0.92,1.34,fiducia
iyciqz2,6,1.72,2.16,1.9100000000000001,1.97,0.6099999999999999,1.4500000000000002,2.2800000000000002,2.13,sorpresa
iych8rr,1,0.79,0.25,0.04,0.0,0.12,0.54,0.33,0.54,gioia
iyapkjh,5,1.5,0.83,1.11,1.67,0.92,1.28,0.9500000000000001,1.7100000000000002,aspettativa
iya19b1,8,3.29,0.99,1.25,1.04,0.5800000000000001,3.12,2.3000000000000003,4.5,aspettativa
iy7qan3,1,0.08,0.12,0.17,0.12,0.17,0.5,0.29,0.38,fiducia
iy7oz2j,1,0.0,0.54,0.71,0.17,0.17,0.04,0.04,0.12,rabbia
iy7mj2y,10,2.17,2.17,1.3199999999999998,2.0799999999999996,0.6200000000000001,2.4899999999999998,1.9100000000000001,3.17,aspettativa
iy7mdbb,1,0.38,0.08,0.0,0.0,0.0,0.17,0.17,0.25,gioia
iy7liay,11,3.95,0.96,1.01,1.04,0.5,3.66,2.66,5.54,aspettativa
iy7h6j9,3,0.16,0.55,0.34,0.62,0.34,0.25,0.62,0.8400000000000001,aspettativa
iy7d3fx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
iy6d4c7,10,2.48,3.58,1.9900000000000002,2.04,0.8200000000000001,2.21,2.71,3.5,tristezza
iy4c6lh,14,6.7,1.6600000000000001,2.04,3.09,1.4000000000000001,6.4,4.3999999999999995,6.96,aspettativa
iy425br,6,1.46,2.21,1.75,1.9499999999999997,1.21,1.2999999999999998,1.29,1.5899999999999999,tristezza
iy3cm4g,3,0.75,0.71,0.55,1.09,0.41,0.67,1.04,0.9099999999999999,paura
iy0myh8,8,1.55,2.38,1.96,2.34,1.6300000000000001,2.51,0.79,3.08,aspettativa
ixz5pe7,1,0.12,0.0,0.0,0.0,0.0,0.54,0.0,0.29,fiducia
ixynj62,5,1.33,1.6300000000000001,1.37,1.0,0.71,1.79,0.7100000000000001,2.1300000000000003,aspettativa
ixylp0n,22,4.040000000000001,3.710000000000001,3.1500000000000004,3.7200000000000006,1.9500000000000004,5.34,5.15,9.24,aspettativa
ixwpxe1,9,2.41,0.87,0.6100000000000001,1.1700000000000002,0.36,1.8199999999999998,1.28,4.42,aspettativa
ixvexor,3,1.04,0.08,0.37,0.83,0.25,1.83,0.8300000000000001,1.21,fiducia
ixqe3jq,1,0.04,0.0,0.0,0.0,0.0,0.12,0.08,0.25,aspettativa
ixnuu01,6,3.0,0.2,0.36,0.54,0.2,2.54,1.25,3.12,aspettativa
ixnsnvk,1,0.17,0.04,0.17,0.04,0.04,0.08,0.42,0.08,sorpresa
ixmzq88,39,13.53,5.52,7.540000000000001,7.5,3.8600000000000003,14.659999999999998,7.970000000000001,19.809999999999995,aspettativa
ixlno1t,4,1.6199999999999999,0.8300000000000001,0.54,0.71,0.5800000000000001,1.71,1.82,2.42,aspettativa
ixhiq45,27,8.41,6.7,4.28,5.76,1.98,7.76,5.69,10.680000000000001,aspettativa
ixh1lpi,6,2.25,1.1300000000000001,0.45999999999999996,1.38,0.29000000000000004,2.08,1.9100000000000001,2.84,aspettativa
ixgofdv,25,9.350000000000001,4.0,3.0700000000000007,4.8999999999999995,1.4000000000000004,6.75,4.470000000000001,9.349999999999998,gioia
ixeazqd,4,1.17,1.1300000000000001,0.8700000000000001,1.0,0.45999999999999996,1.09,1.6300000000000001,2.5,aspettativa
ixe9i4u,7,2.17,1.79,1.24,1.38,1.1600000000000001,2.13,1.4500000000000002,3.67,aspettativa
ixe4hv6,5,1.25,1.5,1.34,1.01,0.7100000000000001,1.33,1.4200000000000002,2.01,aspettativa
ixd6hs4,3,0.08,1.25,1.03,1.05,0.79,0.49999999999999994,0.46,0.63,tristezza
ixd69in,7,2.8600000000000003,0.61,0.25,0.9600000000000001,0.25,3.08,1.87,3.4699999999999998,aspettativa
ixc5c1f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
ixa8lpk,3,1.04,0.95,0.54,0.33,0.16,0.79,0.66,1.0,gioia
ix8xkmp,9,1.83,1.7,1.7000000000000002,2.41,1.25,1.7999999999999998,1.88,3.24,aspettativa
ix8pe2a,20,7.0600000000000005,2.88,2.6100000000000003,2.4299999999999997,1.02,3.9000000000000004,4.880000000000001,7.05,gioia
ix8np4a,8,3.19,1.7799999999999998,1.49,1.2799999999999998,0.9500000000000001,3.2199999999999998,2.44,3.74,aspettativa
ix7p2ho,21,3.96,4.31,5.45,6.88,2.84,5.8,4.36,9.860000000000001,aspettativa
ix5afcf,2,0.75,0.12,0.12,0.34,0.04,0.96,0.63,1.71,aspettativa
ix4s1x1,1,0.79,0.25,0.04,0.0,0.12,0.54,0.33,0.54,gioia
ix376qk,5,1.12,0.46,0.16,0.21000000000000002,0.2,1.37,0.82,1.42,aspettativa
