parola,gioia,aspettativa,rabbia,disgusto,tristezza,sorpresa,paura,fiducia
disdicevole,0.1467936579830774,0.28226894071003106,0.6856342579505421,0.8783287754709406,0.5481754800646238,0.5096524754402761,0.42020281848501995,0.25382092461423683
disegnare,0.910573443875842,0.6025827914319329,0.14031475170375016,0.08875025756137063,0.19141365900928123,0.4855950900448188,0.16880778773147637,0.65028443742178
disegno,0.7112947985871678,0.6263675707314352,0.5066320086815226,0.47546689974480244,0.6531710980054424,0.6357888627330666,0.4793974866133767,0.6619589864409081
diseguaglianza,0.11577743780429628,0.2970180316109195,0.8498687144077083,0.7608862801985024,0.8248337340057854,0.42728047576058786,0.7819139490820028,0.20175051301510905
diseguale,0.09945065277054556,0.2721964570583761,0.8540328906578951,0.7569102617058817,0.7217257376825105,0.282955615993931,0.5219369425494619,0.19674984297751935
disertore,0.1277763484551256,0.3269663898148881,0.8752351350994425,0.646525036589036,0.7494799399506271,0.5101099805514747,0.7394575048403674,0.17398407818810438
disfacimento,0.07173910430540019,0.14706722880436404,0.8637007695782144,0.6133749958137154,0.7833601196093356,0.322285509599828,0.7749380829670725,0.10828741173341634
disgrazia,0.12594065385430944,0.28756169453223235,0.7701811862984519,0.6048246168069111,0.8862135492133405,0.525878130788593,0.8325604401029388,0.1873801363799017
disgustare,0.12043487054907902,0.1611413538192803,0.5415885183469619,0.9931730039178184,0.34460957650382223,0.30247094187218015,0.38388768329069073,0.1842232896753029
disgusto,0.11816897019579414,0.15720974794585316,0.48997805641573894,0.9702708082950307,0.46105642276483155,0.35539843719365033,0.4493489817111615,0.10239686260709682
disgustoso,0.08469997019492191,0.23180790346413235,0.35366675834175265,0.9694069937542403,0.30527760678859067,0.21812447299208243,0.24967180125468333,0.16184977357913127
disinteressare,0.08970154774732896,0.19039700974852913,0.7456412527311319,0.5856893506022909,0.8191181525894499,0.31255348609541367,0.6339173668240138,0.16180628188004695
disinteresse,0.12912057881870576,0.34034482981907704,0.6474749266022675,0.7180303882749606,0.8534985549467992,0.39650742800898753,0.5774296464692085,0.20785159878028528
dislessia,0.21341889525807756,0.3557450012359615,0.7621747856493742,0.32264383343073405,0.8371366365824635,0.4645809913648374,0.5116629417673214,0.232770425895092
dislocazione,0.1508461316754507,0.341872210426497,0.801343670018139,0.5675244273248254,0.6131064722782855,0.63294921943498,0.8401312298383097,0.21697314442807492
disoccupazione,0.0996561864008787,0.30508222136635516,0.8038951921441848,0.6521301282994062,0.860366569014548,0.33169157378212955,0.8505428377018027,0.17667100604860178
disonestà,0.1783571583569837,0.3379786230065052,0.8937333266542044,0.7971799805419442,0.6825456259560626,0.5512784492491982,0.6377529638465763,0.28524684516538185
disordinata,0.40295950041431927,0.651952026954718,0.6968270863267921,0.7466938664871685,0.42259607408408334,0.6076199831591774,0.48814651641886214,0.44198220471259136
disordinato,0.4306263283626306,0.322050406205309,0.7412287329342253,0.5135346518587482,0.6127943981071516,0.6485940698627706,0.6564955770956113,0.4144294059858032
disordine,0.06441858336448276,0.15051960163615274,0.7762975728669185,0.6741918278461116,0.5745643046465718,0.21516403251748348,0.27538631577425976,0.0914738312408647
disorientare,0.1143885910242894,0.22121018372414447,0.6948217698257334,0.5463870518868292,0.7843484281663103,0.4758801904996086,0.7116571709530662,0.14757112969085356
dispaccio,0.33185006529999983,0.7065640867120372,0.31024065394711725,0.1993592029619129,0.2842342754356885,0.7753337303651762,0.5383475523848107,0.4020722173664082
disparità,0.12528899778173946,0.23476985930297867,0.8998556687081838,0.7310340702019995,0.8322407503872742,0.4112574357883738,0.7479766844748295,0.16385127279737272
dispensa,0.6779514287385523,0.8429578580563516,0.2511788179241243,0.1854312672798899,0.3349840900275015,0.6371595199887012,0.25116417764804816,0.6838855968369313
disperare,0.20953792088725848,0.2079880595477145,0.5329508267439861,0.3332793282147606,0.9430250989140905,0.2713671418730068,0.7168208237892129,0.15247317945573133
disperarsi,0.08473884370939268,0.15664792482440382,0.7960271400029664,0.5468415672013625,0.8810397868129874,0.39543515174953436,0.8116644707644812,0.11825225768447419
disperata,0.12739157572993634,0.43221780435181256,0.774879502286346,0.5210667300229082,0.8793529027187664,0.37842990345498856,0.802805340646418,0.22061339494349666
disperato,0.1294285679342526,0.4291196193806105,0.7036209519876037,0.5388408822686938,0.8880896290483972,0.42942484677929854,0.8678760837253006,0.1983909514017036
disperazione,0.13977103480449077,0.42231309393366734,0.8215375947069317,0.6072546163696174,0.8745586499251135,0.5108564483313375,0.8649435656865905,0.21905751432028375
disperdere,0.1759482817641469,0.22198771543851936,0.7383476338801246,0.5537710927510029,0.8353049715762717,0.47295246522530415,0.8216649775501397,0.21055385558773956
dispetto,0.14895094371689685,0.24827087099693135,0.9356713917325625,0.5758543357674448,0.47578836350828757,0.654228794194539,0.47224559547188766,0.23070983539066436
dispiacere,0.11476977030650999,0.25512969610257613,0.7271629853268382,0.6112474103679285,0.914840271058577,0.3700193628690891,0.7713021116270484,0.25253114691680967
dispiaceri,0.16727601661254465,0.42003990475600284,0.8408445466931673,0.5862489870552434,0.868583034940256,0.47987225608980016,0.6427783878874543,0.37966350205304294
dispiaciuto,0.0846291085659317,0.17734810324506836,0.43631317260000096,0.2928467597996982,0.936154316128603,0.22314299765417245,0.31035570271047375,0.1481014582259289
disponibile,0.7661196877775857,0.8156938794544066,0.15298787098335206,0.12353762489004735,0.1939661936328021,0.5308784004446429,0.21632408231234465,0.9002630485340362
disponibilità,0.6991797020140017,0.6975689310218777,0.0964834182925628,0.06862480041196801,0.11480200561052485,0.4792311352441268,0.16273710041628203,0.8557380599399469
disporre,0.7041515085258019,0.8185355163833024,0.22297948783050422,0.2503441059304168,0.22501408083212807,0.5415285591979875,0.37205764429972227,0.7852183960342475
dispositivo,0.49319038359527484,0.8846123213220886,0.1510338277688854,0.11329235648479703,0.2423666194266091,0.5556048526730881,0.2555540272090219,0.7266575605355495
disposizione,0.49997787127552845,0.7683967105500642,0.36785497759620256,0.3819330987816924,0.4048174818975078,0.7908939689461343,0.5995301561384149,0.6576277337350834
disprezzare,0.06254170460827162,0.13906591497074025,0.8018566374735608,0.7968183214146469,0.4020942881526543,0.24674668716138168,0.2889207987888876,0.0817172436321339
disprezzo,0.11899123471272063,0.19992079131146465,0.8181219237211521,0.8652445228355794,0.7468481479655482,0.38066497801993576,0.6079290793971004,0.12678230175368818
dissacralità,0.09795630391747077,0.19177185125794866,0.8090452793343664,0.8102885745063318,0.6824439516970034,0.40520605839394824,0.6627044437966453,0.1527854903673423
disseminare,0.64009868259297,0.8717495421815529,0.24756557981840904,0.17918991786296198,0.2567919649311289,0.6131154464702039,0.37284871521853297,0.806876705324042
dissennato,0.27802335603301764,0.27108402784202673,0.7799169798870629,0.5877615058858845,0.4360654842662537,0.6161959390011065,0.7478525477585759,0.23106624022769728
dissenziente,0.2151927538114684,0.5554876382511489,0.7366423543610774,0.611438843608633,0.7645515844861853,0.5052673872242042,0.6913504091762092,0.32100323508617024
dissociazione,0.10832525859119727,0.3277851537146513,0.6361250120730106,0.5847441219312931,0.908447485784026,0.3317499401643665,0.8006661963574542,0.19168652779583714
distaccare,0.1694548041491514,0.2860779009258394,0.7431032500147257,0.5948482667340196,0.7045684982333918,0.41633463132604986,0.7574787710078502,0.21898745386726048
distacco,0.09322533726551825,0.25320863772428787,0.5674423232238618,0.3874286430058282,0.8922254183675307,0.276068741332029,0.7198123094716226,0.1782735786317571
distante,0.11836411074336305,0.28612691728326317,0.2713382463918759,0.22643467187552335,0.9238000332509237,0.23857879114311564,0.33390218954789763,0.25864197227076485
distanza,0.21878901755733812,0.5265236415291796,0.40363855459777115,0.25053339334637054,0.7258744062460502,0.34730822791296445,0.6153626208421811,0.6931884418729741
distendere,0.8152100367294901,0.3948252130079813,0.13143076472133672,0.07456644706801883,0.15758903638540062,0.28501211058789894,0.176736017029172,0.6911425381335822
disteso,0.8149967985511529,0.3539479395375923,0.32737660310402095,0.17678410506504316,0.4040963416748135,0.3842932584159822,0.3622048459892584,0.3717336992298885
distinguere,0.3844910237247181,0.8212384402055892,0.137679967595221,0.1075712687228275,0.26569185903933684,0.43985072801749214,0.1987042861267947,0.49807827828324713
distinto,0.6843701155215338,0.685891863972669,0.08424866159681486,0.0599302463660411,0.10872007377993723,0.40693215141096417,0.14668353326207134,0.8937937355265139
distinzione,0.3916327432941472,0.816442888794393,0.40276342807205223,0.5527676455514368,0.3721802863614325,0.47061022424045285,0.44046932083078966,0.6068206459529442
distrarre,0.32840276990084805,0.51301635808053,0.5256375801630983,0.6384630678028235,0.622949185141935,0.5893730902127751,0.5112538630178652,0.5094305179286845
distratto,0.1226061670320083,0.23747367595705124,0.8652307676977673,0.42073010374562636,0.6936058347535885,0.2548272073276407,0.4031335579760785,0.13696314841962526
distretto,0.08220474995925552,0.23581394003557674,0.4647009700430411,0.6744881041892721,0.552730457895123,0.2845185513125703,0.7177348455099343,0.13442014924740603
distribuire,0.6445454808560007,0.6110057584093389,0.08017602071369184,0.06015178479400667,0.14822497948041807,0.3284103712361963,0.13844136758467454,0.8864614359341245
distributore,0.30640404687432793,0.6625675164945337,0.24149846831623162,0.12109140713670102,0.1511239946181913,0.6400860694947588,0.22968356171665305,0.6718879797341987
distribuzione,0.2822234857469201,0.7520178702852063,0.09820313699038945,0.06660096078461435,0.12308771917068871,0.36634159366173485,0.15605950250377876,0.7152159576522992
distruggere,0.11545571389247117,0.25654311258709417,0.9330348754154003,0.5972453694240316,0.6588954445730537,0.4370198402738678,0.4944990631929277,0.17579556672158603
distruzione,0.10169267830798803,0.1969327951606233,0.8581004202002257,0.5335456770106155,0.8019757520443798,0.4841222863017123,0.8132841047234147,0.1344075205378654
disturbare,0.19062921835866198,0.28988684073963616,0.6746234138302529,0.5404397512826412,0.6011825628835051,0.8207788994948471,0.5547249812975958,0.27348853773964665
disturbo,0.1127822551526891,0.25777215998683045,0.79507651098061,0.7454073253886644,0.7991274484348985,0.380807724390001,0.7201408251669478,0.2257972309721368
dita_incrociate,0.5662479820341124,0.902487149933061,0.23466263024035292,0.18779568737725938,0.28640434984752094,0.605931533574297,0.5790750118026748,0.8688958361979857
dito,0.4997889838871398,0.544604010616271,0.5675374704959383,0.5266080923493119,0.5248774374033934,0.6283406363873784,0.5706947524849716,0.5533390172374973
ditta,0.5240344297189198,0.692942232462542,0.5589434991948257,0.28702834624604623,0.47458790222980046,0.539650540514017,0.3042973859407805,0.6447988328307908
dittatoriale,0.059991625948418385,0.1389113681700795,0.8578821616382153,0.7701172044771922,0.6148446968050255,0.2704488092601455,0.7852328288471428,0.09679376595601219
dittatura,0.09611093008612757,0.25704454780859587,0.8838187083423057,0.8136887884402806,0.7393176638064556,0.36506508983721164,0.7767715681652329,0.16039585659431993
divano,0.8593970356848399,0.5545231688025589,0.09975013994469258,0.07888385984049705,0.1856554675042009,0.47107763149948545,0.16277795149656593,0.758429515735917
divenire,0.4926105386634045,0.7916779078193931,0.234898488272657,0.18185574807524763,0.37907212788465044,0.8281411839319942,0.46039946423497663,0.6128991761514446
diventare,0.659782308208816,0.8734043035886269,0.1873685231978349,0.1447050749275541,0.23169829459128072,0.5715267148175601,0.4924424581729242,0.6611046520186976
diversamente,0.36149409580567876,0.768648247797503,0.4562274579753316,0.4687814578676239,0.4056611167011321,0.8099191462608777,0.47959453103674843,0.4988952756031985
diversità,0.754404570487988,0.7182318317161167,0.19244951749421568,0.1510952476676102,0.17491659232766618,0.8146940576205274,0.2612996655936295,0.6879067033483482
diverso,0.2682947921138324,0.5375103670473673,0.6688597271164628,0.7349363006945103,0.5968517305768342,0.7151378793253769,0.811900140054717,0.4172342898815323
divertente,0.9660558774181065,0.5747189460941217,0.140007993170242,0.0905879816484916,0.11567958092818494,0.5642210713754467,0.24705786628483745,0.43694542202203634
divertimento,0.8514990748644529,0.6703391859191562,0.13464408454485877,0.09930473138920924,0.14378401020980372,0.8060463790372581,0.20418755411155354,0.4940134062084436
divertire,0.8979197365518417,0.7411340289808278,0.18971765689186867,0.15306835507668184,0.22825818506999165,0.7692893631783003,0.30123836692756434,0.6649766689226719
divertito,0.8756568639292479,0.5857536308561793,0.11667077329280395,0.08592500919346256,0.10216916186063914,0.7316589897358238,0.1815743612349778,0.4300122303297911
dividere,0.3978305077040732,0.6339821315323556,0.6685142725564118,0.7065824368471572,0.7258272299142536,0.5732644415834156,0.6738032303671517,0.424044320400277
divieto,0.22222321734292466,0.5552673291183058,0.648161725646183,0.556406008967493,0.5623369981022642,0.5418126421091635,0.7292133305187436,0.49113485971752635
divinità,0.7201676283695966,0.673168204581871,0.3224329586457128,0.2579533536507278,0.32960879439634694,0.49390488598876736,0.46447141455155166,0.9095804220985197
divino,0.6602086234381083,0.6574647871257874,0.18878507067433353,0.14908476004678592,0.1368628432899695,0.7198534918010716,0.21956188958630488,0.767395590117424
divisa,0.46868585004498853,0.6321075196803235,0.3975535001601664,0.24634275255741805,0.458085693545668,0.39826244659453425,0.43688286694009903,0.843650563903731
divisione,0.12883927864902395,0.296529520853266,0.7478173563223249,0.7145050390238091,0.7167324572294402,0.5051073321918572,0.702386613807235,0.16916386475367007
divorare,0.4956074966130277,0.2081382206948939,0.747323372304975,0.48879591203691924,0.4697460644096076,0.37217859313276597,0.5910755728339206,0.20985548848629199
divorzio,0.18803012780127584,0.3679172715877434,0.8827649891851228,0.5458669790969793,0.8010330297010211,0.6310400298569447,0.8080541717805891,0.3143895733459232
divulgare,0.7773895307178768,0.8803791269331344,0.21984898248315496,0.11595822266386087,0.19016060149234962,0.565733106179348,0.2844747633707365,0.8032927537115712
dizionario,0.6094842494634491,0.7142262134563204,0.13542949651020827,0.10344177890270344,0.235657859373362,0.5175329086610579,0.20653857020793442,0.7724056459593228
dna,0.6331833461144283,0.6323316258151983,0.2302454668645346,0.13152789206589197,0.22375611170081144,0.6847166876612265,0.24178043441637675,0.7265795294999365
doccia,0.9261176408450644,0.6417245287398148,0.2956568702987834,0.21002357575711242,0.289644379928705,0.6946775618265991,0.3511215278742876,0.7175295419662091
docente,0.3749977631317278,0.7015382545060217,0.4781533121719601,0.37527939845976704,0.39905392900824643,0.5769779711298071,0.44243268189835083,0.8288863495590804
documentare,0.5519551911967334,0.7902226672814205,0.09590775562405511,0.06831910940472131,0.125601935732347,0.40917593206529806,0.1598576592732723,0.7289449744204123
documentario,0.6716951573971277,0.6660170467529097,0.47740648705017225,0.43249871368197507,0.47289532973061565,0.7894114189280522,0.5401382952939129,0.653235871574517
documentazione,0.30471796359236586,0.8942670773299448,0.4044169543647227,0.25347404475365964,0.4151425611780917,0.5442973310634382,0.5132832362262165,0.5290050023415578
documento,0.3811261924833236,0.7327704847292299,0.4063814208948746,0.2283080890761059,0.49692615625317704,0.538473799404417,0.46114305007034045,0.6924998383108596
dolce,0.9397583593298804,0.36036236125777865,0.12157167426595523,0.24512826387015332,0.1742720628453358,0.39465661407218255,0.17607195203323853,0.46831325164863397
dolcezza,0.9064802623691409,0.7032919835669057,0.1402514693644823,0.10779060149794142,0.2369930316878364,0.7042743578809992,0.2332785743119249,0.7880965946815438
dolente,0.08576459726825061,0.14591269157157993,0.777618006020857,0.5657664974188292,0.8180528604767249,0.2883360256170239,0.5427136129863745,0.17825828287340867
dolere,0.1310335252606301,0.20029956029735582,0.6699484505560144,0.6152202373240176,0.8660115415345322,0.40634951236374334,0.7940560412696114,0.16706444029165857
dollaro,0.7358456380894545,0.4572383846809347,0.18774385790868922,0.17204054444739508,0.19724625331891998,0.37012038793989444,0.16566860597009475,0.7615562343705962
dolorante,0.14133854371785387,0.360417281943894,0.6834139033034836,0.5359768808380265,0.8261994263782738,0.45291269252620997,0.8331549153665048,0.27611595776756503
dolore,0.10198752477963183,0.22190897986092026,0.8075126296858433,0.6181719656522826,0.8373157000431655,0.4229260756734079,0.818204809069476,0.1634167404395931
doloroso,0.06827173438038053,0.13225439936996472,0.5829036247484227,0.4532357643862322,0.918167427479796,0.275220245554148,0.7079527291185569,0.10463109667776915
domanda,0.508365640733828,0.9418394459744893,0.28361129402206503,0.23434958037653944,0.2829757785783629,0.652598711234772,0.5664536192980946,0.7085876881736833
domandare,0.43823840429337196,0.905655826368746,0.2226652600399217,0.14806666831415813,0.22673957487134044,0.6535580058591903,0.4695764350075427,0.7823797864366565
domani,0.5526680165857132,0.8684742082847409,0.23478805006541423,0.15888696418444437,0.29836718602982976,0.4858551536040421,0.45390391942327163,0.5055621534693703
domenica,0.8454026554116754,0.8170721166855011,0.2226626400053202,0.27676005762447387,0.3385141493515562,0.5471644587420365,0.35048401853146277,0.6336988281031306
domestico,0.5949955463149783,0.8224800520520654,0.1925213764027775,0.14293444350256007,0.3069830338042308,0.3665556583010406,0.24724034728123845,0.9265234518803922
dominante,0.6331439022254514,0.7538488556533935,0.612087256305633,0.5534622181627775,0.5932490589238969,0.5690221489022831,0.6847566991025421,0.6068999948565422
dominanza,0.22056791125190955,0.5450764640902772,0.6187221477896745,0.313172931729311,0.6021646475406017,0.6977708940653711,0.6544742972638664,0.331289082419488
dominare,0.42222831392053667,0.5179547093594272,0.8194566506157666,0.47957355550894515,0.4810439270679349,0.5493925155275692,0.6399871699589226,0.48331373064198113
dominio,0.566903822127727,0.5864345133510128,0.511138709821608,0.31788238249692835,0.6086076102874426,0.5792134344796284,0.7824223675452842,0.5993640071959047
donare,0.9577233985512807,0.5266794136818712,0.0975164148994003,0.07287962477851022,0.09279163111038365,0.6302876848613591,0.15983279870506104,0.5434704184796082
donna,0.6653781060337283,0.8801698155094924,0.4159809245033435,0.16042610510674427,0.2011683337762638,0.6341492241602521,0.3327767078990811,0.6970630758412614
dono,0.8503842443285358,0.7969234492654131,0.25078329766356733,0.16761007517790943,0.24455180064824453,0.784474777571188,0.31703898805947706,0.6748155278826923
doppiaggio,0.6914809562698881,0.7853883875089259,0.27099125637464894,0.19331635955087934,0.2286278282196931,0.6856129103091977,0.33266145767641386,0.7204983233767642
doppio,0.8120163972920084,0.6903364851950704,0.1629154422578607,0.0930009795388206,0.12557077016921692,0.5944504262968755,0.18562952456611226,0.555612496914828
dorato,0.8080343279234248,0.7140812207901214,0.134640846689439,0.1411952356816427,0.17411585893256695,0.6073807168967003,0.19816979262824425,0.6703606289623518
dormire,0.8716645857853785,0.6315062791699564,0.1443619950217624,0.11915704286181361,0.30930534326339393,0.5525149254793409,0.24485717764442738,0.639781451142007
dorso,0.1276548232665773,0.13010741247979168,0.2563145737174774,0.5851683927400567,0.11917722335919634,0.5489509146701395,0.20406754803118107,0.09242111386603288
dose,0.4166856306199661,0.5804580961366522,0.5888670946046073,0.5823981563317109,0.7065895856394736,0.6144373914861195,0.694482757258328,0.48364051653227336
dotare,0.6732832492526779,0.6251838802908024,0.2706266081531205,0.23865412459666768,0.39161300264322885,0.5589089089737734,0.324598910307531,0.77847192654351
dotato,0.8034657670125355,0.6918407317829228,0.1074678692550662,0.07838384395610304,0.11654839515220008,0.5727100271780293,0.17647118933288605,0.6867132334530017
dotazione,0.4520196356689102,0.7853970153443132,0.0986188380842252,0.0676308247328866,0.12066569773099048,0.4295444557602593,0.16112165475627527,0.8932307007678347
dote,0.5557032620625586,0.6964072033490273,0.6422756457461614,0.4740105712083665,0.5533207519218392,0.5649941894415161,0.4055174523953232,0.5974503011817631
dottore,0.2576171130378954,0.8722113324879325,0.20576190529562355,0.16156049084568466,0.32978433685969216,0.3949611231966091,0.6134995796901035,0.7527201201612401
dottoressa,0.3790460751696763,0.6125780269930117,0.4197850745772775,0.3434923826014793,0.5818604135457229,0.4916279067846098,0.7643712714946901,0.7624313572508955
dottrina,0.3194894320840854,0.6524053480094543,0.5619187817771222,0.6108793015720806,0.6191511953865669,0.4519076498814813,0.6279471491404478,0.4568048225304884
dove,0.6185772101230618,0.7324766262511325,0.26968561941735736,0.2679769220582295,0.4595379060202439,0.676256242581162,0.5595330233058634,0.5098809103483427
dovere,0.25066357291365987,0.48914533277998257,0.7095466718933047,0.5636759397701089,0.68620092193421,0.45381786148889164,0.657744471820285,0.5121406500689658
dovuto,0.5759472665585124,0.7409387216285505,0.4324878891676337,0.3536145626753663,0.6050684557671585,0.6146963321081095,0.5620368274091145,0.5846850492184066
down,0.28614617056547076,0.37520113718874065,0.6906595405358893,0.43895317687010393,0.870524595157467,0.5346554683712708,0.6056670790588279,0.3652509839786478
dozzina,0.7357090897960479,0.5485229085825298,0.17280563195791218,0.13308611477690868,0.16896091485796888,0.5771291806300637,0.4174835600361365,0.5958745077870339
drago,0.37521468310545364,0.3047532730036212,0.5302677580270438,0.3803503134341659,0.3192960287093998,0.48717761931957754,0.8933597540372351,0.2507635663191573
dramma,0.10883225782909933,0.2697590056865639,0.7967943972070486,0.7203546186432364,0.8593621016450299,0.44582228931806134,0.7964932747774931,0.15164862935655993
drammatico,0.28455516244354456,0.28762306479443506,0.5867033660254491,0.48855111134202844,0.7185199955637254,0.6756819477191375,0.6806119452639392,0.25813116080530313
dritto,0.6494211519424502,0.7770329950676895,0.1199187983510936,0.08609238260355852,0.13113233336093955,0.5714926875842847,0.1906839750178461,0.6438463039246778
droga,0.1662339907592414,0.35293421125972346,0.847473694053035,0.745622953026401,0.6919264785270502,0.6159490907880083,0.8109510565539575,0.35197464970396247
drogare,0.07905203206060696,0.15337920130843055,0.7954753851542125,0.8338490794482987,0.6462926504897024,0.37996159929417916,0.7897979132643511,0.10849754156182974
droghiere,0.5012791356322053,0.8844923762398345,0.14735990075289152,0.10864242305959174,0.197595039748599,0.5236689749292118,0.30403534528415954,0.8098602349961321
drone,0.2823589853948229,0.5354671626633981,0.6289767848676565,0.5046852477498687,0.3720626258952099,0.7138473482987888,0.6810072184154745,0.28376605856797465
dubbio,0.40287746260237955,0.8466849100714618,0.4175400538262412,0.23340982974883917,0.5043458969195387,0.5619026437441798,0.5689329833104623,0.6479620734752078
dubbioso,0.20132226131205969,0.5568463842971825,0.3156567926248177,0.2590602566026353,0.5451766689860943,0.6033707065037663,0.7818138950246537,0.3207419914923971
dubitare,0.12348698064579629,0.2877820129604282,0.6222358096086575,0.36019008681995596,0.6117114282995342,0.3901716899142403,0.8768697018195948,0.28294336876458914
duello,0.25238717228880786,0.5910228873897555,0.791812123779353,0.4134410025613653,0.38900857807874967,0.7265679371188691,0.820435193395074,0.3168407939707037
duetto,0.8450733526071315,0.7768231570311985,0.14636458158614127,0.11043541307586835,0.19892145345835327,0.6569570118301272,0.3097034971071244,0.8541696358811239
dunque,0.5756150821618472,0.7228365272469959,0.48478762395816943,0.44553151392205126,0.46481902606150494,0.6140326926335039,0.5064340494595896,0.6548369165613529
durare,0.6989366175329009,0.8485761902308802,0.2794055357448973,0.2452420623806763,0.5291077063167002,0.5399676570435636,0.4588205930387642,0.7854951948374996
durata,0.5082540468306159,0.8817074843606099,0.19901750340544624,0.16072941808866412,0.39496445572727507,0.43709472036186353,0.5021817721142072,0.7979600435057992
durezza,0.0599184288643895,0.12731252040064883,0.8418215766599514,0.2833193389713109,0.42790002182665265,0.22147080184042572,0.4749314620678239,0.13995928235895225
duro,0.20741766055925367,0.5544515545057199,0.6511371822170309,0.44480077388627737,0.501803481376374,0.6655058126550859,0.8105384710024207,0.347654936923675
e-mail,0.5447138406498879,0.8589593948570793,0.30807972115097176,0.22624774329715353,0.29993957324283066,0.7150794471165759,0.47538703395143544,0.49156348226236757
ebbene,0.31922499071792143,0.7566365370813416,0.5563959035607521,0.44737485212530126,0.40273444624942156,0.6457937013023726,0.5026873406181357,0.4137339724485565
ebraico,0.5664313909881765,0.5914627962727053,0.540119098550921,0.3554901867763637,0.5289364176587429,0.6502470689545854,0.42775086494866477,0.6170962907959993
ebreo,0.07856326594538282,0.10638928855231702,0.5940747198027069,0.2799225747475509,0.7344915983449742,0.29856115889319557,0.29291235562713913,0.09219693931731243
ecatombe,0.11878107295973975,0.2567245500377002,0.7570279196085057,0.698271704007056,0.7891308535214174,0.5477449734589012,0.8782203067880243,0.15412784420346648
eccellente,0.9466608271702006,0.6953399746173885,0.08218482607870466,0.06273042898591828,0.10076616172393271,0.47667189621158573,0.1427868576726003,0.6045459771337243
eccellenza,0.8287126223850491,0.82658491591835,0.2164765923560771,0.1416046323660483,0.2254494487452327,0.6490212564377629,0.23966674625463727,0.8658240424892383
eccelso,0.8019651985180115,0.8392435050529701,0.11752623422278403,0.08505703933830538,0.12612609053665338,0.6408384016330245,0.18821222229035853,0.6855436757730774
eccessivo,0.5026616323563646,0.5482568311838529,0.713330343398236,0.677785932835077,0.6346324896344064,0.6470407440255308,0.6106970503131833,0.5262623932002687
eccesso,0.12879032779990188,0.2493034233708478,0.8029736680114906,0.7369960657679387,0.48283553609025026,0.6340961880132329,0.7830385570688131,0.15086071230285217
eccetera,0.5808591532082094,0.7248068998514122,0.22595899072985115,0.2718276493380677,0.2183245708318543,0.5078402195033621,0.5222942102449694,0.5048569260902134
eccezionale,0.8435273040920013,0.7966878769382985,0.21041070398781872,0.15029580122815756,0.20343983243240663,0.8033582766712062,0.32339638939164095,0.8247380417779306
eccezionalità,0.599782871061434,0.7328906958681377,0.2732602976957651,0.17441405187337952,0.19182813441365446,0.894434399863125,0.28743820423487754,0.604674546276932
eccezione,0.6543445567055477,0.657527037373458,0.3727890484823734,0.19152114254438551,0.30877762879358817,0.870671236485651,0.3981888115071802,0.526088570159656
eccitare,0.7802480230429776,0.8555490866085096,0.2206132701514697,0.15701612828928752,0.19398178222657292,0.7786912635738341,0.3567403092115506,0.7968679367768694
eccitato,0.8956340929563028,0.825353208717942,0.16622004111167613,0.1596910899497111,0.2168869829318227,0.6448094727550872,0.20548818621588483,0.6572231837037827
eccitazione,0.8330494122827057,0.7476926832914463,0.248170589625271,0.21474824262854544,0.19136797481070913,0.6556999541141328,0.27747878439432255,0.8033445041556294
ecco,0.6270189268204637,0.6986929199984766,0.3517889706689435,0.2504786134799881,0.2726710914106665,0.7268409063680198,0.3482644032587967,0.6786773909470472
eclatante,0.7219483442668482,0.7901730060514734,0.3500096116515182,0.35570292940245624,0.3515544078898227,0.7646122381319953,0.394816249549486,0.7999925082205691
eco,0.2191919205451085,0.2698857843803702,0.19393277505623488,0.3097415889703492,0.1478210777212906,0.37113681821653066,0.34941988815620334,0.6689793100141794
ecologico,0.7938407479619061,0.7353860679479549,0.0913787829408307,0.09587248877344899,0.14557143091633148,0.3518125525591873,0.1713569065665614,0.8839430345055994
economia,0.46596800478212,0.5602676125137405,0.32956522335401783,0.19702467024854936,0.288032452427378,0.8997335202903882,0.4776409844985774,0.40492345011611813
economico,0.7985257305311532,0.836582533037068,0.1328332004301735,0.09927672357410912,0.19216927125952807,0.667404702619377,0.2054057625279358,0.707843005244192
economista,0.183939217011061,0.6391159100521303,0.611965838920541,0.35113156529185835,0.38215631165392216,0.3740549809192599,0.6113110549627573,0.3660863072192751
ecosistema,0.8338391103634937,0.6672085335976427,0.44124283282841253,0.28025081989582323,0.34316335490329636,0.5451531038862758,0.45463446703054566,0.7867662325442861
eden,0.69997828567781,0.8215929288550251,0.2328980094020854,0.11915027781881093,0.2570668587556675,0.52456685949277,0.21287788404365263,0.8310372795533872
edificio,0.42886073825486454,0.8140028542675382,0.24532195714410304,0.2512568330601229,0.23912270642563432,0.5706296916843672,0.2920966529382,0.751294339199877
editore,0.3824364458644799,0.8781099052109531,0.2336053428782914,0.13071903847742772,0.20564202901804302,0.6664875655495685,0.29959526750723897,0.7348482781338314
editoriale,0.4997889838871398,0.544604010616271,0.5675374704959383,0.5266080923493119,0.5248774374033934,0.6283406363873784,0.5706947524849716,0.5533390172374973
edizione,0.6099632199131803,0.7304566604223659,0.38180104072221144,0.2567685359240926,0.4640733508059209,0.5029517274399046,0.33319660512474636,0.7380666699434437
